ID,Total Length (bp)
2715315.0,296539234.0
7107.0,446801326.0
446452.0,1305982261.0
252483.0,191208351.0
534389.0,358508690.0
106386.0,589475222.0
492764.0,864061574.0
52344.0,424362887.0
111923.0,606376002.0
354987.0,246199339.0
499226.0,186555075.0
129448.0,325004874.0
494138.0,253034390.0
509477.0,373279294.0
1740907.0,239808143.0
641482.0,753990219.0
670595.0,1262528403.0
2086727.0,610654764.0
3078205.0,475439509.0
212016.0,168596389.0
7071.0,305133470.0
95577.0,355334115.0
2495085.0,297322604.0
2498891.0,1168159140.0
36936.0,195296359.0
77173.0,322406506.0
638464.0,1055781143.0
7141.0,575343295.0
2796348.0,272015305.0
1492915.0,345228091.0
405023.0,400451666.0
273409.0,405383207.0
1141077.0,363110451.0
174822.0,571323200.0
49291.0,241249158.0
2614023.0,1983581.0
572911.0,461933552.0
354903.0,404243238.0
169553.0,563596435.0
554476.0,270937257.0
224133.0,135120912.0
2884240.0,284017360.0
548553.0,1827012383.0
88882.0,163769021.0
298420.0,262264339.0
504586.0,136547319.0
33446.0,428294888.0
6969.0,1349614149.0
96551.0,456773275.0
1897744.0,110461855.0
2763070.0,229176485.0
746126.0,1676217857.0
1371081.0,106536803.0
72781.0,277633851.0
114634.0,5237693.0
355051.0,289263005.0
928822.0,214836881.0
120202.0,108144665.0
2705493.0,319409526.0
1671169.0,202555330.0
313031.0,254516172.0
290404.0,648213917.0
987980.0,1000713683.0
7250.0,163691436.0
2064825.0,332820718.0
226160.0,1125327955.0
519490.0,378920742.0
707891.0,200145099.0
171605.0,400957847.0
137072.0,152203088.0
937811.0,935931216.0
283855.0,328673533.0
934844.0,465593408.0
2233730.0,244261182.0
1606788.0,459484594.0
65311.0,251040971.0
615972.0,252325709.0
987977.0,405261716.0
2201598.0,41120630.0
2866285.0,184352988.0
2926734.0,253449384.0
323550.0,245724784.0
2705512.0,42306098.0
27404.0,133304630.0
256737.0,1233806489.0
63726.0,76388658.0
247611.0,228463400.0
2714048.0,280044959.0
207636.0,240538686.0
249563.0,435361088.0
338710.0,374748302.0
629360.0,1153163518.0
150944.0,319913161.0
2714044.0,220388603.0
366056.0,566934402.0
1262499.0,182534479.0
2866289.0,291383333.0
667449.0,678263292.0
797374.0,185537488.0
266765.0,122243262.0
2488345.0,370818532.0
52283.0,56262437.0
2201556.0,373302940.0
392227.0,6699723695.0
295201.0,1781524977.0
36987.0,875711502.0
355203.0,352927219.0
240869.0,304329675.0
347424.0,867539939.0
687122.0,712356640.0
189839.0,174117300.0
2566988.0,585244695.0
2382140.0,156604017.0
76198.0,232544191.0
95451.0,177073319.0
2721518.0,650078394.0
988065.0,726703739.0
929971.0,313347196.0
200917.0,2206664384.0
504590.0,138081812.0
34739.0,698407906.0
1172129.0,314665288.0
354915.0,411368901.0
291688.0,525353014.0
1507179.0,937162013.0
1918084.0,533329844.0
348027.0,175405605.0
7284.0,158167647.0
28610.0,1223288327.0
194544.0,109181683.0
1410395.0,120787721.0
2705531.0,282789619.0
988069.0,857355149.0
6973.0,1796331457.0
1502335.0,531631657.0
190385.0,1077644186.0
1918221.0,837775133.0
1425443.0,371791193.0
93377.0,471369008.0
290679.0,479646749.0
1184801.0,192452473.0
224129.0,353056831.0
52612.0,1628352544.0
2870495.0,549803879.0
351686.0,173280093.0
50550.0,12078284.0
190347.0,358495576.0
454923.0,384371871.0
2201579.0,395814552.0
7493.0,187641947.0
987996.0,545363027.0
1262474.0,283790551.0
1155016.0,155727465.0
987449.0,346563099.0
2585985.0,361748876.0
76194.0,227005758.0
601583.0,316499700.0
93129.0,89718160.0
1686651.0,102930043.0
2866484.0,329917660.0
7273.0,249306946.0
2233692.0,69363887.0
6984.0,3127968605.0
355219.0,425884679.0
61472.0,1108645000.0
48335.0,153852709.0
34676.0,760523386.0
1343061.0,159005221.0
37001.0,315360362.0
64459.0,245871251.0
172846.0,1420656204.0
173679.0,797367093.0
1921488.0,172685939.0
876063.0,307650462.0
1594229.0,561502878.0
157394.0,623741883.0
987961.0,563295396.0
1921484.0,347106712.0
424472.0,744788969.0
2705508.0,28592751.0
2732949.0,142257724.0
2614000.0,6939498.0
36144.0,151186325.0
467358.0,674950870.0
2598218.0,1181805965.0
1873864.0,256127795.0
460826.0,135730493.0
95512.0,836759028.0
85660.0,296312814.0
375433.0,214883576.0
2867262.0,1042155348.0
192188.0,517710462.0
197161.0,1602242354.0
1035111.0,657423512.0
30212.0,178197338.0
1545138.0,960543592.0
753485.0,444573508.0
94630.0,101275509.0
444603.0,132261818.0
471061.0,290716502.0
29960.0,1935640391.0
130029.0,304374861.0
1979937.0,121118412.0
1983339.0,712721212.0
6941.0,144692238.0
1266490.0,1355309065.0
95972.0,191431736.0
2926725.0,263556048.0
1323400.0,364691463.0
7463.0,228997396.0
166451.0,238325120.0
157393.0,462443996.0
2758353.0,1125692588.0
6741.0,3809538835.0
355103.0,286948383.0
7274.0,159679625.0
45450.0,288472566.0
7515.0,775452550.0
130022.0,286208975.0
2233695.0,455215094.0
6837.0,3585771.0
417485.0,538352598.0
2233721.0,513179842.0
1223490.0,612163899.0
1219171.0,354246487.0
644662.0,409552430.0
7165.0,236403076.0
283848.0,651427907.0
195224.0,233621902.0
1375868.0,211183974.0
717268.0,697981063.0
441325.0,223394755.0
1001283.0,154772888.0
1594354.0,369802652.0
83485.0,219500750.0
362091.0,254225911.0
2926729.0,78134406.0
1594222.0,539623764.0
2614007.0,138238770.0
36143.0,161648906.0
2201585.0,41264667.0
261876.0,611537808.0
46895.0,150463076.0
39708.0,31037081.0
86971.0,235386796.0
1505875.0,368019180.0
469982.0,259850817.0
1873863.0,23291639.0
2839523.0,315406278.0
231986.0,256221841.0
198718.0,189005529.0
2664692.0,117679584.0
988062.0,616439491.0
569046.0,727759851.0
110520.0,582475369.0
33457.0,337370441.0
6978.0,3374840130.0
1001274.0,161216331.0
860918.0,277735878.0
94469.0,97615085.0
405032.0,419103165.0
1594361.0,620978901.0
1192290.0,633785554.0
2041954.0,195579353.0
1352473.0,1213209025.0
2881606.0,551759498.0
988114.0,631006646.0
2233718.0,176276262.0
144406.0,118862133.0
552050.0,509522935.0
501369.0,350661970.0
95456.0,162896908.0
934860.0,451059761.0
2492375.0,661874710.0
988118.0,534016593.0
104421.0,232685334.0
1230162.0,353511915.0
219812.0,229238156.0
354868.0,405533195.0
76193.0,278421261.0
2234001.0,944863842.0
1411665.0,520240086.0
104688.0,334371070.0
1262473.0,214511801.0
987991.0,726695790.0
7241.0,117291146.0
222804.0,153396869.0
227532.0,359616706.0
1001278.0,216094838.0
7283.0,162594553.0
987953.0,392415368.0
722658.0,424056544.0
30047.0,172592868.0
1366396.0,417364508.0
2201715.0,112108937.0
76946.0,315184827.0
1581329.0,909209349.0
1530245.0,784886525.0
61482.0,1105092765.0
2816401.0,145437537.0
223247.0,162326431.0
156851.0,1684852212.0
2016768.0,33778785.0
262038.0,327284298.0
2705515.0,307650838.0
56622.0,200367487.0
69820.0,429567674.0
30064.0,1324421129.0
294128.0,542348180.0
2732954.0,251760239.0
7009.0,8990369808.0
295700.0,542319742.0
2233737.0,462106029.0
48324.0,134572475.0
355208.0,610070898.0
318089.0,318364391.0
1271742.0,1037123706.0
279440.0,372608688.0
116138.0,441253704.0
662802.0,241176567.0
2201551.0,338743542.0
2755057.0,487121192.0
73634.0,415728021.0
7173.0,246567867.0
504576.0,146409276.0
157056.0,167892502.0
6999.0,1658007496.0
988041.0,1334081899.0
61278.0,314503407.0
1612427.0,286931630.0
63699.0,1731947787.0
745178.0,303593356.0
2705519.0,333340886.0
236850.0,666664662.0
699848.0,665109236.0
30068.0,146157495.0
2447844.0,206903708.0
192464.0,648202259.0
2614024.0,332741916.0
219515.0,270472572.0
33441.0,381577504.0
214277.0,487823627.0
396416.0,254804690.0
124917.0,1335741332.0
561572.0,275436173.0
217217.0,239101172.0
443853.0,232155731.0
1666818.0,336121962.0
1570515.0,171985743.0
7146.0,407974248.0
330376.0,467434829.0
206492.0,1068542587.0
1043216.0,523094161.0
50650.0,599956567.0
2835795.0,665312086.0
2585998.0,283456307.0
362106.0,280179390.0
287375.0,342800128.0
2041942.0,169802380.0
76189.0,1350915524.0
355098.0,294946084.0
987458.0,715143095.0
157372.0,1042811564.0
941254.0,151880834.0
7257.0,179073841.0
2484550.0,342136228.0
490976.0,172235699.0
187685.0,77080803.0
214010.0,1008279180.0
7536.0,1099611736.0
2663497.0,639105767.0
190356.0,489305594.0
158624.0,851227647.0
2233702.0,2828550.0
934876.0,299234960.0
1469290.0,107186862.0
35570.0,971188624.0
29029.0,156942009.0
34690.0,224162116.0
2794001.0,213567461.0
88556.0,842014990.0
586676.0,879671010.0
7295.0,158261153.0
30051.0,354843564.0
189258.0,146387375.0
2972756.0,113965818.0
2705520.0,368091947.0
110793.0,409769173.0
387621.0,202639777.0
1962808.0,235096160.0
2585866.0,341153674.0
987875.0,641437241.0
150421.0,935571898.0
2755281.0,461985688.0
6852.0,1830813321.0
27506.0,221395666.0
161257.0,460592984.0
2729061.0,389480550.0
594017.0,595252386.0
2234127.0,211958729.0
281415.0,165931268.0
30017.0,171389560.0
63990.0,452483983.0
2705566.0,30836001.0
1163345.0,315349852.0
1870710.0,580565322.0
2741129.0,1250171734.0
69355.0,382098207.0
2049226.0,290812805.0
748215.0,546808751.0
1875550.0,769207367.0
95570.0,400896243.0
431949.0,3822312222.0
79499.0,758447639.0
2530218.0,544005545.0
6728.0,2735345304.0
2562068.0,246986414.0
1190795.0,324795968.0
126231.0,1793356121.0
7228.0,152340711.0
399045.0,376665953.0
987427.0,691886654.0
196575.0,167871001.0
104448.0,433786116.0
1227671.0,32544170.0
2884234.0,650320565.0
177636.0,1086872238.0
753371.0,555651201.0
2822343.0,1019991598.0
355280.0,410819839.0
33432.0,327203082.0
39758.0,185827756.0
41112.0,104008747.0
509445.0,303334091.0
218732.0,369117709.0
72550.0,372387777.0
490873.0,132439742.0
2705553.0,49977035.0
224256.0,388834270.0
601523.0,308446685.0
2585891.0,291092801.0
2064893.0,25686487.0
94400.0,745952930.0
997532.0,794352172.0
2905852.0,270385590.0
104486.0,897150441.0
53552.0,210192198.0
434251.0,303257060.0
875881.0,544673322.0
2233771.0,332529655.0
41375.0,169139524.0
62324.0,225223604.0
285223.0,282755560.0
574228.0,220328786.0
2585853.0,18098661.0
7224.0,139940643.0
300357.0,193261686.0
299467.0,117319359.0
2078957.0,152038834.0
2766000.0,768021726.0
2586007.0,28403731.0
163714.0,334833579.0
30177.0,319692780.0
1073575.0,539129159.0
103372.0,295944863.0
46828.0,136222105.0
198258.0,373715713.0
2829445.0,246903453.0
58824.0,382235502.0
374263.0,422924077.0
1030329.0,386109771.0
40369.0,175880786.0
1002954.0,495206169.0
354958.0,339274523.0
2585906.0,54932017.0
2795564.0,362692543.0
1335495.0,412224939.0
76206.0,1420758.0
2735243.0,609456052.0
217247.0,485337276.0
39466.0,510511702.0
290155.0,567428061.0
988024.0,983302894.0
2979155.0,654238417.0
46790.0,221733993.0
354796.0,320703767.0
1640944.0,670338910.0
1164999.0,230032250.0
59761.0,1243798248.0
987919.0,855285605.0
179676.0,209428516.0
2086736.0,339393689.0
311328.0,394911087.0
42027.0,171842688.0
1594293.0,651465082.0
935269.0,541299359.0
1979943.0,78600481.0
6848.0,1668682064.0
3079895.0,510796743.0
431829.0,384819267.0
1348599.0,168455862.0
1908709.0,359584244.0
2080301.0,173871845.0
7116.0,264942436.0
395565.0,242038170.0
3079914.0,136603779.0
94110.0,151600198.0
44386.0,7362360965.0
987431.0,751976263.0
142080.0,953555114.0
614101.0,3416447916.0
2201501.0,6171279.0
184059.0,243573539.0
1586481.0,257536703.0
2585849.0,26830397.0
46811.0,136888118.0
151547.0,371083271.0
349371.0,291541160.0
161013.0,237830083.0
2613996.0,520043657.0
1566849.0,511681720.0
1918144.0,876822879.0
218724.0,357905988.0
33424.0,232335336.0
988011.0,946262002.0
1674385.0,403678603.0
2249969.0,595191676.0
2905848.0,132704714.0
599447.0,409066006.0
1190802.0,283595785.0
216192.0,523984424.0
33428.0,279264790.0
1577615.0,410872512.0
1804828.0,629625288.0
156328.0,179375354.0
42275.0,345513609.0
1458441.0,309017296.0
417401.0,1426047.0
2065413.0,79437563.0
2905844.0,258688745.0
34741.0,625481687.0
1162223.0,157955837.0
44680.0,226135800.0
1458189.0,555067667.0
2585933.0,259801466.0
7425.0,295780872.0
692089.0,1564526745.0
2202870.0,121444348.0
1869985.0,742325546.0
2768094.0,58707818.0
6707.0,1761786531.0
7232.0,147357603.0
885393.0,273134041.0
572809.0,511478983.0
7386.0,560735179.0
2753657.0,483890390.0
3079918.0,137240638.0
238572.0,614070971.0
691988.0,590340172.0
230685.0,295598610.0
104452.0,638207720.0
934813.0,335226495.0
206924.0,197139779.0
576317.0,540897059.0
2867251.0,665903092.0
602636.0,346134187.0
197152.0,180286980.0
2922068.0,1010024266.0
198719.0,166284835.0
2588525.0,1289857006.0
146833.0,944643464.0
597456.0,296954667.0
1586585.0,769076310.0
1660644.0,676688718.0
1001275.0,170654323.0
177890.0,282185525.0
2448451.0,325499386.0
2857379.0,1558517584.0
1588158.0,276931238.0
1594360.0,428786765.0
405033.0,408758099.0
34649.0,925546267.0
2233719.0,487105511.0
1260884.0,421954245.0
124411.0,270767391.0
1209556.0,438101957.0
931557.0,654859808.0
45779.0,374815656.0
412987.0,1293280834.0
2585983.0,44713524.0
66581.0,172365132.0
7240.0,78512494.0
226170.0,352469084.0
355083.0,444669052.0
505411.0,279683542.0
693967.0,375222927.0
110193.0,195291274.0
214171.0,503427563.0
7282.0,181868570.0
722659.0,800551473.0
118473.0,415577800.0
662956.0,1026201292.0
140569.0,292201992.0
909788.0,266814119.0
1735703.0,289318602.0
2816400.0,146137528.0
934917.0,250785568.0
94779.0,2897719934.0
72791.0,295977620.0
2698213.0,209819217.0
934896.0,392991261.0
2849646.0,415657720.0
1266491.0,887171229.0
102981.0,1633505619.0
586896.0,350195836.0
2840399.0,2051389195.0
1553677.0,777254275.0
2201588.0,480083190.0
7462.0,230340171.0
876065.0,300911537.0
81069.0,727361315.0
1820382.0,119589095.0
143995.0,272660569.0
226145.0,542361597.0
717265.0,550673051.0
2566309.0,636615290.0
13249.0,706824083.0
2233720.0,390348596.0
2823188.0,210459157.0
61474.0,1220418541.0
347359.0,902253945.0
7168.0,216307690.0
2663966.0,269635327.0
61478.0,1123070144.0
937332.0,137899245.0
909773.0,287222439.0
1001282.0,235737976.0
118488.0,190256242.0
226149.0,649717072.0
470939.0,1933847499.0
717269.0,715334084.0
2714349.0,453772037.0
676914.0,263371348.0
753189.0,598700299.0
2926728.0,332598452.0
2614006.0,521455013.0
753441.0,562883226.0
2882358.0,226479737.0
1395515.0,206440819.0
64838.0,153631861.0
988056.0,453482524.0
515531.0,198989365.0
33463.0,393615655.0
600709.0,244058880.0
34729.0,209288276.0
88884.0,164659715.0
601640.0,232130562.0
33440.0,198611823.0
2072516.0,246140427.0
2069292.0,499652588.0
986977.0,438119297.0
1579475.0,124399291.0
137078.0,167897087.0
395501.0,262450989.0
1262309.0,421366636.0
219809.0,282776121.0
572861.0,394155464.0
503482.0,837836207.0
2835794.0,546840812.0
202533.0,2551176228.0
187684.0,296123561.0
987986.0,718909557.0
2201569.0,258443783.0
876084.0,318635669.0
282391.0,403619318.0
6763.0,997995872.0
1870251.0,631601478.0
2233703.0,170606609.0
137074.0,167807061.0
315576.0,154533842.0
2663496.0,623388812.0
406581.0,2322129718.0
133901.0,405722110.0
2201702.0,411859152.0
997540.0,860988366.0
34691.0,283828998.0
934901.0,345496434.0
174628.0,462489382.0
2705521.0,237672887.0
1503966.0,324501650.0
1916252.0,160300157.0
331344.0,514864116.0
30050.0,143042420.0
32264.0,90815494.0
2926732.0,219713522.0
30065.0,151110088.0
119604.0,154130906.0
66560.0,141846319.0
2705514.0,364437734.0
6956.0,70764025.0
292309.0,1112438712.0
175328.0,460705302.0
934934.0,302486093.0
442081.0,648296476.0
543639.0,2474308648.0
2233736.0,310607815.0
1720764.0,5161626233.0
7263.0,141386800.0
74550.0,133806944.0
1843537.0,923246783.0
354846.0,453903003.0
446427.0,452751329.0
38041.0,466227171.0
355205.0,325389062.0
30202.0,280033174.0
42854.0,107502057.0
1133412.0,338647387.0
59379.0,411558002.0
934938.0,275665216.0
197171.0,1885988343.0
175324.0,279946819.0
7004.0,5759798599.0
42896.0,288964812.0
753282.0,383546786.0
2614010.0,545416215.0
2447845.0,218576003.0
30069.0,225369006.0
350087.0,339657914.0
481575.0,359408557.0
2705518.0,405992386.0
236851.0,718474625.0
272628.0,455065439.0
2840466.0,189140731.0
987426.0,903922692.0
44659.0,568542706.0
370032.0,142262881.0
7229.0,136728780.0
1857961.0,517468476.0
1387109.0,300888265.0
195168.0,1216220439.0
3079903.0,140815053.0
3050891.0,18227780.0
170843.0,42577678.0
104449.0,402302208.0
33433.0,335595728.0
407009.0,372449807.0
29057.0,454916002.0
265458.0,185898253.0
286459.0,535362161.0
2884235.0,258540979.0
543379.0,236484274.0
1519116.0,266584676.0
117530.0,129252561.0
136180.0,989163677.0
30023.0,171267669.0
1870728.0,424245251.0
2585890.0,272172950.0
2740424.0,967161661.0
123217.0,326465827.0
166361.0,267079363.0
2705552.0,253253939.0
187635.0,211144109.0
1564271.0,165921041.0
2905853.0,468369650.0
2485976.0,4845728.0
1962788.0,176361189.0
878056.0,235131629.0
1870435.0,853595150.0
997290.0,728334951.0
1248199.0,708717259.0
62325.0,308715197.0
114056.0,215209100.0
34620.0,2116959777.0
875880.0,582128096.0
328887.0,449823697.0
32400.0,375523881.0
51811.0,2807113356.0
7225.0,187416727.0
77576.0,310992892.0
2585852.0,39225255.0
2267856.0,112496283.0
126936.0,147731341.0
157461.0,478053207.0
13131.0,560308062.0
1857958.0,666958211.0
1271730.0,1629971709.0
355167.0,345400504.0
287197.0,466228045.0
6853.0,1889451550.0
34615.0,1899977048.0
328870.0,105981871.0
628798.0,229641016.0
494438.0,6711058256.0
2705567.0,134343666.0
1569492.0,366412104.0
987902.0,461785041.0
2768102.0,79008459.0
2234126.0,359529975.0
2926741.0,210643881.0
2741128.0,279844544.0
218706.0,208910773.0
1163344.0,449895081.0
66602.0,193802989.0
981152.0,3237523919.0
877752.0,348304867.0
1917227.0,291300295.0
1232801.0,613414131.0
2449080.0,227874649.0
1219204.0,311933319.0
877990.0,1616911602.0
527648.0,284524492.0
2201523.0,384567887.0
168631.0,314170746.0
3041021.0,700113905.0
310442.0,299488987.0
95590.0,346252535.0
3079915.0,137747018.0
1302324.0,362373310.0
332931.0,489898868.0
1918187.0,370017034.0
130708.0,245790074.0
2004850.0,562477736.0
509524.0,243637293.0
1348065.0,215357582.0
355148.0,406288921.0
689061.0,613307171.0
2066002.0,298781924.0
309927.0,158470898.0
1519100.0,162375375.0
13068.0,1186419659.0
1388796.0,164479814.0
411798.0,287900827.0
30039.0,194830689.0
146840.0,507566726.0
2613997.0,639184668.0
50023.0,83967451.0
7054.0,471511253.0
2905849.0,248495795.0
111067.0,609410934.0
1553241.0,177342891.0
2249968.0,641332829.0
1765738.0,264859944.0
1260839.0,501820727.0
33425.0,274791475.0
88532.0,283103265.0
2905845.0,180114717.0
997525.0,751142089.0
1968088.0,319558904.0
1435191.0,917621729.0
490712.0,198585306.0
33429.0,365010054.0
307242.0,133626863.0
1577614.0,451941653.0
987895.0,472004536.0
3022663.0,1090100970.0
355032.0,258350768.0
30035.0,143663510.0
486640.0,393036571.0
429041.0,148387969.0
2585932.0,313502833.0
1980614.0,886221198.0
195172.0,417661400.0
7552.0,769522052.0
2676314.0,166927626.0
2585844.0,391107274.0
48709.0,286766519.0
885392.0,257591165.0
1008861.0,216715307.0
7233.0,182891478.0
130704.0,242565149.0
6706.0,2292059586.0
380747.0,904061505.0
2233766.0,285035052.0
614211.0,2593359413.0
565004.0,91992532.0
903466.0,85836937.0
150436.0,1465571352.0
2233753.0,336058895.0
3079898.0,172425878.0
143724.0,271924966.0
2878228.0,336272330.0
2585871.0,339621683.0
46829.0,156593892.0
6687.0,1447415504.0
139047.0,169575294.0
987862.0,421000426.0
1387126.0,244673950.0
2585907.0,343867840.0
1569484.0,803938064.0
166423.0,256302695.0
40368.0,214703831.0
2895740.0,1990973590.0
355007.0,266513190.0
2705571.0,170464973.0
7370.0,750403944.0
689058.0,806994927.0
1507135.0,588199719.0
115357.0,557776117.0
411963.0,569176499.0
55950.0,166348719.0
2494418.0,232632941.0
40079.0,144998424.0
46791.0,184689537.0
1824995.0,680828282.0
988025.0,441887936.0
57062.0,151272366.0
78618.0,479220691.0
7061.0,1504820289.0
75506.0,866370600.0
300112.0,260681563.0
1594250.0,585300434.0
987918.0,929899041.0
1569488.0,772227782.0
91573.0,384837704.0
1587142.0,178099718.0
314302.0,494657145.0
91405.0,227225662.0
1875698.0,329257313.0
247415.0,884352981.0
116150.0,501694711.0
115084.0,469956152.0
42026.0,167263958.0
1965070.0,180399227.0
1859082.0,812068892.0
572747.0,853093602.0
271217.0,700250022.0
1908708.0,387648348.0
187611.0,118473689.0
320235.0,195638942.0
7416.0,256042896.0
511882.0,767667579.0
88500.0,275648088.0
2839931.0,136012669.0
1918310.0,678742822.0
1124511.0,407684936.0
28588.0,374617745.0
150431.0,1925793637.0
209989.0,178248614.0
2585876.0,347280927.0
144036.0,241054575.0
2581075.0,118350332.0
987865.0,402064912.0
80249.0,869734947.0
354296.0,234485207.0
38838.0,164006772.0
1594321.0,478248748.0
46822.0,135527899.0
987869.0,772191765.0
2881093.0,921574193.0
1520310.0,310626859.0
938171.0,377898841.0
3079893.0,288386136.0
988154.0,449347568.0
28584.0,171590470.0
42288.0,422808241.0
67531.0,182681050.0
347321.0,124901941.0
346762.0,502704185.0
1542580.0,208197342.0
6938.0,545.0
13347.0,15703284.0
311033.0,668221583.0
1601820.0,279752425.0
2613990.0,546183054.0
187628.0,100320410.0
136191.0,85010107.0
2053667.0,186662351.0
249532.0,1098465797.0
2049203.0,228288543.0
33422.0,331529668.0
182803.0,3656621265.0
423320.0,930398596.0
2663927.0,384527087.0
109027.0,1595214429.0
78189.0,441468643.0
259057.0,936076414.0
934819.0,369296232.0
13204.0,166001358.0
7091.0,481803763.0
7238.0,166577145.0
2201507.0,43496476.0
2872261.0,260440130.0
85299.0,293431020.0
2038154.0,842898625.0
168615.0,302746630.0
2033416.0,222200365.0
151541.0,322399471.0
229743.0,152944849.0
2848634.0,144278514.0
46817.0,136911074.0
420093.0,523750918.0
106916.0,272443528.0
1008866.0,334057539.0
7234.0,188374079.0
332384.0,208313765.0
257759.0,2780156309.0
1387114.0,152467563.0
7380.0,549932840.0
34631.0,1523303291.0
2201616.0,467461523.0
78185.0,219302412.0
40085.0,453235217.0
43151.0,136935538.0
511703.0,273662451.0
60717.0,192339030.0
27455.0,850573461.0
121825.0,657710021.0
73405.0,759296335.0
2905842.0,180415765.0
987926.0,746774156.0
114398.0,1228972128.0
217165.0,361738000.0
163893.0,225489217.0
1824988.0,654447871.0
934940.0,428788595.0
1425412.0,214339343.0
286306.0,193051228.0
70327.0,321497600.0
88516.0,432014419.0
1143063.0,736116807.0
13040.0,1623139935.0
1686743.0,126096124.0
1553174.0,397814522.0
354948.0,177145232.0
248454.0,1023618409.0
189912.0,405019301.0
2705560.0,60472275.0
47010.0,139847703.0
32391.0,288846213.0
601510.0,233603770.0
543385.0,454158858.0
7217.0,217108776.0
131215.0,692130109.0
559134.0,352789018.0
248243.0,455861235.0
273442.0,359330276.0
2585860.0,4369774.0
2586017.0,72978298.0
41427.0,224290125.0
143735.0,536298261.0
27500.0,341523168.0
112780.0,1701023953.0
1685391.0,135357150.0
938167.0,2356810954.0
2201524.0,213012351.0
1008849.0,330201824.0
499227.0,155317739.0
62006.0,163012155.0
1053887.0,341486570.0
79782.0,697642684.0
1862692.0,265441252.0
46834.0,160037880.0
987909.0,787883141.0
212017.0,426832363.0
354944.0,242541019.0
1325552.0,181200196.0
