ID,Total Length (bp)
9643.0,2588393916.0
143302.0,1769662895.0
325335.0,1158257064.0
326434.0,717863893.0
48171.0,684572026.0
58203.0,1031972585.0
9054.0,1017507340.0
7994.0,1335239194.0
546530.0,3157240560.0
27720.0,1115418468.0
1497555.0,1102944376.0
1137049.0,2712760820.0
230148.0,498979456.0
345186.0,1111884935.0
30592.0,2614807788.0
166764.0,695008792.0
1215604.0,2148882881.0
310930.0,860554665.0
148593.0,1190133373.0
175811.0,1915975.0
75937.0,756209402.0
258817.0,1228248026.0
129108.0,658557970.0
179530.0,955634558.0
38669.0,2257239605.0
9590.0,3262887708.0
69812.0,705096005.0
176066.0,1168583304.0
9739.0,2551401796.0
32503.0,686380566.0
95620.0,1418148937.0
175006.0,1020668800.0
7998.0,1036985268.0
121737.0,908661249.0
710129.0,1296240.0
874463.0,1038537151.0
166262.0,735610683.0
36300.0,1160924693.0
9233.0,1254347440.0
44489.0,2356570494.0
89673.0,2051656167.0
223441.0,1186467330.0
7798.0,4756692049.0
328946.0,1232361803.0
2868390.0,1285822602.0
37600.0,1043792359.0
2546035.0,1469495747.0
2922083.0,880302127.0
195090.0,683075113.0
8845.0,1130276682.0
10090.0,2728222451.0
84645.0,1484730970.0
993370.0,1203439704.0
2201931.0,1070200231.0
2585812.0,1035751609.0
241585.0,1446649664.0
164674.0,1123485537.0
2338437.0,1105210694.0
55124.0,580924283.0
32536.0,2372536860.0
108852.0,3399583187.0
201707.0,783510486.0
8090.0,662701370.0
60746.0,2301522284.0
158760.0,677888442.0
183661.0,2196365350.0
75569.0,2754634499.0
263525.0,713574997.0
227166.0,15499.0
56255.0,1216271545.0
196297.0,2094173032.0
419690.0,1080150879.0
1109041.0,1006681283.0
8128.0,927679487.0
146816.0,655885174.0
137541.0,1055499921.0
36190.0,623452208.0
161653.0,1027439719.0
188791.0,618823650.0
1138289.0,867716422.0
9117.0,1155476187.0
322563.0,561046780.0
64535.0,689581009.0
1536898.0,1200845361.0
491754.0,2089776775.0
39099.0,1692461844.0
68741.0,2317707308.0
299714.0,1102162037.0
9548.0,2738096045.0
237420.0,1054188209.0
170820.0,3983483121.0
9897.0,2631303056.0
59894.0,1118343587.0
7782.0,1555461038.0
184451.0,859849040.0
494514.0,2688561625.0
9923.0,2583320943.0
2861860.0,1070072248.0
151758.0,1419581944.0
173936.0,3826410559.0
7740.0,495286038.0
345190.0,1093646566.0
322582.0,1176906612.0
174780.0,1750921936.0
65634.0,2160933.0
81389.0,656003707.0
90767.0,1366484.0
35670.0,1768535092.0
46219.0,2300452624.0
100897.0,2189376753.0
51563.0,667929605.0
495940.0,1309331172.0
46578.0,707394168.0
88656.0,404844788.0
202280.0,1351447071.0
51908.0,1095151660.0
74864.0,2448703571.0
189490.0,709386066.0
623744.0,735303417.0
1529884.0,2651841233.0
1738870.0,781405488.0
481883.0,2237379946.0
458108.0,1095051605.0
1093597.0,1497358328.0
51904.0,1185871534.0
32515.0,691810432.0
91796.0,1068132104.0
9586.0,2783093170.0
30588.0,2874530362.0
345749.0,1163574726.0
661127.0,2185437.0
41261.0,2462087207.0
119488.0,755045244.0
81385.0,554895936.0
28810.0,673223275.0
9544.0,2969971616.0
1851190.0,1130513874.0
938393.0,1043046751.0
2868207.0,1223023164.0
230833.0,2959764160.0
1484357.0,763769615.0
453957.0,1321966957.0
293472.0,694332140.0
1090481.0,1318656016.0
714203.0,918570899.0
933992.0,1085510300.0
1676929.0,723867836.0
161649.0,996999814.0
278164.0,854447983.0
194366.0,1017706352.0
8853.0,1153386549.0
311898.0,1191394086.0
61819.0,844902565.0
56339.0,1262242577.0
2868386.0,1213379752.0
172684.0,1259185357.0
9407.0,1910233862.0
71117.0,2477229103.0
151761.0,1035161551.0
527827.0,1747678728.0
42648.0,664595075.0
176045.0,1091127567.0
10044.0,2003225912.0
270530.0,482926376.0
28791.0,748193997.0
32494.0,663284680.0
40817.0,1230910289.0
241346.0,794122974.0
9716.0,2407319723.0
79690.0,4044886845.0
176049.0,1268069389.0
70687.0,3648908809.0
88663.0,533267752.0
58220.0,723776290.0
591933.0,2749109227.0
295400.0,738294552.0
32498.0,684035700.0
94984.0,800398249.0
147949.0,829570727.0
329620.0,2265966243.0
103600.0,2339085850.0
9860.0,2886619877.0
356809.0,878561157.0
214486.0,728476695.0
261707.0,1642818667.0
123631.0,1249765916.0
495162.0,1059681690.0
122272.0,1479187.0
121573.0,2326172287.0
2506765.0,527534136.0
8729.0,1597647985.0
271503.0,593001491.0
981131.0,2817133167.0
111784.0,598525361.0
118793.0,1103097556.0
2500139.0,365958051.0
286579.0,694208540.0
1196302.0,1056558033.0
28829.0,603518608.0
48745.0,2797694783.0
443677.0,920289825.0
27675.0,3390661301.0
232655.0,745897376.0
62062.0,2487549814.0
1676925.0,799421083.0
8355.0,2718416252.0
223773.0,1204681605.0
311894.0,1142301495.0
8081.0,731622281.0
9361.0,3631306433.0
73324.0,1036635967.0
52620.0,907194594.0
9400.0,1857070059.0
245048.0,1040192226.0
870159.0,729867591.0
52956.0,693558222.0
90759.0,1588824.0
395025.0,2048882048.0
426098.0,662358898.0
270537.0,618729764.0
94247.0,3365254602.0
2023049.0,1437018921.0
2798809.0,1829122027.0
78866.0,2137050070.0
244077.0,1095788338.0
182939.0,1065635426.0
1491482.0,387834307.0
118798.0,2238863808.0
1047088.0,1764008884.0
175524.0,2244597913.0
75869.0,1117983497.0
118141.0,920469332.0
3029101.0,707936270.0
195658.0,450194497.0
311893.0,454563972.0
51346.0,2815014629.0
372482.0,1968358621.0
1676896.0,752787290.0
460621.0,1775520415.0
1118817.0,1027970763.0
143292.0,2204732179.0
153643.0,1024138499.0
80427.0,1429379209.0
279947.0,1201500499.0
495972.0,1212117839.0
135764.0,661423569.0
27704.0,1126041872.0
48155.0,991486332.0
148073.0,2179537627.0
9711.0,2338260283.0
419349.0,1571807629.0
302049.0,2683079093.0
121402.0,1049070812.0
45637.0,1132698962.0
2478892.0,1168394043.0
65606.0,1726168.0
240204.0,1340071318.0
439704.0,1245128614.0
375434.0,2510271426.0
118183.0,1172521041.0
2876849.0,2953589560.0
1886673.0,521689915.0
113540.0,708403365.0
2918857.0,1108667104.0
9358.0,3286013499.0
925988.0,1011911379.0
38674.0,3202219269.0
9852.0,2743737413.0
369639.0,886569841.0
27731.0,678090864.0
172413.0,958522825.0
103944.0,1673859098.0
135184.0,853262227.0
495947.0,1203100156.0
90760.0,459759.0
334908.0,694446753.0
36176.0,3776550609.0
77803.0,941982899.0
482537.0,3187643824.0
9690.0,2504534411.0
358390.0,732533981.0
135627.0,1302215470.0
1961834.0,1120248821.0
1977171.0,1019611718.0
229057.0,373990197.0
389352.0,862592683.0
75356.0,877148384.0
43649.0,1870054407.0
54133.0,3217150031.0
940466.0,553503718.0
345155.0,1202443328.0
373995.0,815647530.0
54087.0,2308187.0
146632.0,2220189.0
92733.0,5324439307.0
298894.0,2488923329.0
390447.0,853157227.0
1651254.0,1152258273.0
134762.0,793094279.0
371672.0,720396841.0
119750.0,686524723.0
66434.0,2648126871.0
34886.0,2418246527.0
3018286.0,1865481646.0
184150.0,711189255.0
9728.0,2440532866.0
3054325.0,1249866067.0
34844.0,2436547097.0
1077199.0,1581948391.0
164650.0,2750900853.0
9049.0,1027510962.0
55661.0,1153894225.0
337173.0,1050295543.0
2840665.0,1062271883.0
50595.0,680472139.0
223492.0,1097572847.0
261739.0,2674773647.0
1549204.0,1093745203.0
122765.0,2759741224.0
82168.0,2327425914.0
46550.0,1208017121.0
35658.0,2507168619.0
50402.0,1219859583.0
181839.0,1042119318.0
80720.0,585995380.0
44318.0,1228344903.0
449317.0,687430740.0
70433.0,1120102150.0
8097.0,520316443.0
387814.0,1234405566.0
257879.0,2149060452.0
75873.0,1093695053.0
53275.0,3937265448.0
223473.0,1223638346.0
8429.0,4336248441.0
2585815.0,1204560348.0
175797.0,742579920.0
311889.0,1012801990.0
155173.0,807271768.0
160400.0,2611189839.0
79643.0,1209830009.0
1316013.0,712347717.0
135165.0,1125912351.0
83527.0,2302049166.0
1676934.0,750064899.0
182897.0,1024591993.0
56324.0,1205288378.0
85066.0,1091312783.0
980415.0,1030662718.0
667144.0,1054347212.0
156563.0,1186980630.0
135972.0,1056832477.0
667186.0,1019433115.0
1006542.0,1162854659.0
65610.0,1254822.0
7764.0,1717495240.0
36248.0,1190689946.0
60331.0,849300103.0
100907.0,797818014.0
272719.0,705164024.0
114276.0,1061560279.0
148065.0,2314654405.0
508657.0,808503845.0
8386.0,2551760146.0
432798.0,2756528269.0
111821.0,1414802443.0
51898.0,1179334003.0
747051.0,794637699.0
146811.0,653765328.0
60465.0,1043489132.0
387799.0,1398011897.0
325332.0,1261864246.0
32508.0,681445762.0
43580.0,1149599252.0
9844.0,2351761190.0
96889.0,783257804.0
495146.0,8945609516.0
37029.0,2488910774.0
9886.0,2601888952.0
940470.0,555559596.0
409979.0,703326511.0
184440.0,926021963.0
9238.0,1216600033.0
56311.0,1107860996.0
1046056.0,593175436.0
323379.0,2346418196.0
370040.0,747342729.0
9644.0,775393.0
286640.0,1570909397.0
9125.0,1139513948.0
8410.0,7628398632.0
3018290.0,531658066.0
561074.0,2379658649.0
54380.0,1132245425.0
10116.0,21587496.0
2585820.0,1050381639.0
428466.0,3535795546.0
34924.0,1064369002.0
1118838.0,1144104950.0
8060.0,394927939.0
1209394.0,1267229499.0
52775.0,1240662048.0
58063.0,2294267257.0
9555.0,2959356508.0
68294.0,1068123824.0
59556.0,2724978760.0
2715852.0,2717703182.0
1381582.0,1091292641.0
387821.0,1207709646.0
9234.0,1252291219.0
198115.0,2632335078.0
348446.0,606189750.0
449322.0,695925140.0
9597.0,3286643938.0
40190.0,693070553.0
65629.0,1513666.0
148594.0,1156765323.0
9423.0,2089223459.0
371864.0,1152187352.0
387795.0,1203342402.0
77313.0,805051152.0
187126.0,1183271950.0
60469.0,1131339886.0
272720.0,696192362.0
8901.0,1179045135.0
458119.0,914806023.0
10060.0,2562752769.0
56727.0,678320556.0
591321.0,1722478342.0
252795.0,1286095172.0
39617.0,1060855343.0
283036.0,782907723.0
175131.0,1046995276.0
1608482.0,2473123098.0
77223.0,2344104132.0
210855.0,823976761.0
176946.0,1435034535.0
72063.0,780142603.0
179366.0,528779420.0
9978.0,3445784354.0
450177.0,1051520678.0
1812038.0,2623298388.0
39961.0,1056922331.0
246392.0,2403713740.0
75976.0,1067306294.0
163115.0,416766999.0
52124.0,1195518234.0
37702.0,1359315.0
70440.0,956362274.0
52645.0,1211516626.0
8150.0,911126605.0
51791.0,686586522.0
1517798.0,1134561427.0
9465.0,2506441945.0
2725382.0,1296406934.0
244518.0,917573940.0
52239.0,340895399.0
2591261.0,553073352.0
32542.0,1678179.0
591257.0,1618714215.0
3064036.0,1962682489.0
8947.0,1134037073.0
933932.0,713076206.0
8520.0,1905484175.0
244514.0,684391845.0
720584.0,1013601814.0
335006.0,2228872493.0
9802.0,2425203111.0
52649.0,1198605342.0
658922.0,1134546692.0
409849.0,701696780.0
54602.0,2553976817.0
339999.0,2359344610.0
2905217.0,2631985878.0
593565.0,1438047203.0
9974.0,2547379330.0
1769047.0,724477909.0
465719.0,2755048657.0
7917.0,1055216122.0
160818.0,778668614.0
79784.0,2503928010.0
28689.0,1220378950.0
94924.0,576982700.0
191480.0,1192124124.0
9163.0,1088830872.0
105255.0,2844766008.0
188130.0,643974302.0
589916.0,1039605156.0
2797240.0,1086657023.0
1118847.0,1203372763.0
27622.0,2315585093.0
9783.0,3128770357.0
146921.0,854419050.0
265632.0,1046918217.0
35005.0,1672190305.0
94911.0,1210121125.0
10169.0,2662148533.0
327003.0,1282030338.0
1387669.0,1064564956.0
64108.0,610433400.0
150705.0,2352821159.0
103695.0,1816116151.0
13214.0,1209550738.0
122225.0,2147600555.0
907741.0,3145938691.0
1175435.0,1267882189.0
1828454.0,642241911.0
1431494.0,1194300768.0
330464.0,2715042536.0
13575.0,614147335.0
237442.0,910679850.0
240481.0,710364774.0
159579.0,1050367032.0
79805.0,2109877870.0
9983.0,2964155396.0
630691.0,569291712.0
548493.0,1078315463.0
329116.0,1235011685.0
122353.0,1455696420.0
72098.0,778407898.0
54020.0,1210094705.0
9837.0,1568773545.0
194941.0,1071897660.0
37347.0,2137225476.0
284571.0,647650385.0
325341.0,942069649.0
2591258.0,702242957.0
302778.0,975368651.0
439328.0,2705072464.0
83376.0,978286010.0
3053191.0,2771882974.0
10013.0,3469049410.0
80810.0,815003113.0
209618.0,1072560169.0
260615.0,2367590653.0
2583312.0,3236147583.0
8519.0,3186658811.0
2591254.0,650738931.0
48668.0,1096109301.0
1836949.0,1612179252.0
52670.0,866963281.0
37737.0,2179313.0
36202.0,784121524.0
72094.0,790080651.0
1238232.0,1104236827.0
39328.0,1404044445.0
217509.0,1684313041.0
33548.0,2963339203.0
75835.0,1103998581.0
73563.0,833341774.0
1031281.0,1105538.0
71757.0,621791425.0
72056.0,802451845.0
57393.0,1460487250.0
145526.0,2475743641.0
109292.0,432755118.0
118200.0,1167323935.0
1562126.0,1192937516.0
80966.0,991584656.0
75743.0,4470980620.0
30960.0,490877849.0
48420.0,2423180524.0
1982068.0,649977942.0
9505.0,2593699054.0
83653.0,2536411710.0
8030.0,3412113583.0
82366.0,556789779.0
2717088.0,1181556295.0
72075.0,789914691.0
591283.0,1656762317.0
114863.0,602434517.0
321111.0,1275248679.0
89952.0,582414297.0
208972.0,2272093077.0
2563392.0,763273019.0
114369.0,1054003917.0
591337.0,1745386283.0
252783.0,1310946357.0
66265.0,2575368004.0
32554.0,311564.0
34802.0,716779809.0
186443.0,1113356413.0
8146.0,711870347.0
52653.0,868348903.0
1564486.0,1193862756.0
9818.0,4687958587.0
37079.0,1205479880.0
559343.0,697932415.0
177615.0,1041791683.0
867394.0,591798083.0
38632.0,1902276.0
1463973.0,1013707244.0
467031.0,1122134778.0
360214.0,1054946633.0
219545.0,868496679.0
32558.0,1646918.0
186990.0,2236564388.0
2741728.0,1065311793.0
451745.0,1218332341.0
1265750.0,945188479.0
2303990.0,767979745.0
79626.0,1231062710.0
458187.0,1043359976.0
9614.0,2344471300.0
111125.0,6023662647.0
394704.0,805431085.0
9962.0,2895340485.0
9509.0,2897033911.0
91719.0,763631388.0
72079.0,800919275.0
30532.0,3104328096.0
586769.0,709716676.0
867363.0,2585043685.0
262131.0,1115608669.0
9488.0,2712281202.0
76058.0,1105825584.0
255567.0,804685115.0
321128.0,1210742078.0
39638.0,1086309140.0
75038.0,570802272.0
1415272.0,672603014.0
56069.0,1246050644.0
8475.0,2401360239.0
82655.0,1005908649.0
329917.0,676917367.0
100488.0,2735347575.0
644990.0,1065798241.0
8262.0,613421917.0
52577.0,1901839624.0
2927792.0,1236168887.0
57737.0,2676163295.0
205334.0,648774917.0
141835.0,793761397.0
9995.0,2626060708.0
37699.0,1941517.0
2943258.0,1180038282.0
1203425.0,846760650.0
143666.0,1477391700.0
52107.0,788650360.0
60711.0,2789639778.0
135433.0,976433058.0
328439.0,1079049039.0
9327.0,2296779.0
452216.0,705054391.0
114083.0,1162964953.0
9999.0,2520505282.0
141839.0,1061537285.0
9293.0,2405033.0
37040.0,1129677294.0
42514.0,1285335786.0
57426.0,1123667048.0
495938.0,1174184399.0
37588.0,2741624165.0
7938.0,1413032609.0
75755.0,1433797.0
321124.0,741851532.0
80970.0,846392538.0
48708.0,2376281363.0
2906790.0,1238090346.0
73109.0,2437816740.0
321090.0,1208564479.0
241271.0,1173455521.0
90669.0,896462636.0
254849.0,128100739.0
240832.0,416131685.0
8005.0,551880868.0
2202111.0,1890507581.0
2501294.0,874018965.0
9530.0,2766409225.0
2946512.0,2620359337.0
75329.0,1104569478.0
30357.0,1563367516.0
65632.0,2008818.0
9438.0,2709928648.0
9691.0,2578002243.0
632109.0,1349585047.0
90761.0,1776034.0
54359.0,1169253548.0
143505.0,692581368.0
9725.0,2596281358.0
7830.0,3867000599.0
161676.0,1199643465.0
586367.0,1072296533.0
9132.0,1052262442.0
8407.0,4282724626.0
1483034.0,935737830.0
187437.0,1039556136.0
9891.0,2955306661.0
9925.0,2809418462.0
555338.0,1093668012.0
29144.0,656912816.0
2884820.0,659661207.0
529116.0,812518763.0
42410.0,2713541378.0
36310.0,2741107181.0
9929.0,3127764384.0
562814.0,369861760.0
281253.0,691926659.0
3018287.0,583509486.0
241562.0,1181338393.0
860369.0,4741016426.0
164651.0,2730130862.0
121727.0,950489018.0
51902.0,1092480392.0
32513.0,744281720.0
47692.0,1060480557.0
69308.0,2904272043.0
184151.0,688076663.0
135441.0,1037528998.0
315377.0,2459270091.0
37186.0,2603424346.0
38679.0,2871851351.0
1547490.0,1180940167.0
2052820.0,1353666924.0
9355.0,1502475299.0
37032.0,2471813441.0
83762.0,2162154686.0
2840664.0,1085348988.0
328815.0,1145854002.0
310915.0,715776656.0
240209.0,1154870122.0
1355922.0,705241427.0
256693.0,1067760248.0
451385.0,1051582182.0
161590.0,428417373.0
195855.0,1291697043.0
641091.0,906935117.0
1344804.0,786593811.0
2709329.0,798805477.0
89589.0,758032541.0
70739.0,785860319.0
8897.0,1118724105.0
52957.0,714771393.0
32492.0,702721173.0
311356.0,1046948833.0
1082482.0,1354374879.0
2056977.0,643662591.0
371930.0,1037404267.0
157585.0,726740695.0
300306.0,747174145.0
8855.0,1118556028.0
747221.0,2348847456.0
367368.0,2044278682.0
37610.0,979843765.0
1314640.0,1056547732.0
167804.0,2373370604.0
75864.0,1310797575.0
1002726.0,1135189122.0
91767.0,1237629233.0
175529.0,1133570109.0
67549.0,882128298.0
390312.0,480472355.0
271505.0,839260107.0
3029100.0,927108182.0
93934.0,898141602.0
13245.0,1011445235.0
1496133.0,1933220355.0
193005.0,1248418760.0
232653.0,1203831919.0
2081930.0,2932218680.0
143327.0,458089168.0
30668.0,2405765.0
88713.0,568597941.0
104065.0,2378679715.0
311892.0,1160083864.0
9666.0,1786977177.0
78217.0,1170141437.0
135765.0,675976139.0
9071.0,1081962741.0
1913189.0,714608295.0
1088131.0,3053423192.0
310919.0,926390440.0
65607.0,1585692.0
1559511.0,2426878129.0
55544.0,2319087892.0
166741.0,747409675.0
2770079.0,968145596.0
32509.0,703474312.0
9733.0,2372919875.0
60464.0,1102791056.0
190651.0,1232742.0
279965.0,1118829799.0
42100.0,995426950.0
189534.0,1135194460.0
65624.0,2450399.0
187382.0,1086566339.0
948025.0,1367984568.0
225400.0,2059799708.0
2032994.0,2423005677.0
81927.0,1073584019.0
96888.0,1074750645.0
555258.0,1153592092.0
7750.0,829728370.0
36800.0,2615851634.0
2940292.0,2303480078.0
52778.0,1223238472.0
2890841.0,665121873.0
171273.0,1382273699.0
1050218.0,548422594.0
241578.0,1111195266.0
94963.0,2098501394.0
152543.0,588934040.0
366904.0,555100837.0
334402.0,632467793.0
7950.0,807695261.0
146480.0,777835610.0
13616.0,3600487649.0
10117.0,2382770976.0
32473.0,688524871.0
64176.0,1511002858.0
3018291.0,743188226.0
254446.0,1045122515.0
287704.0,1882367460.0
75847.0,1098703473.0
335392.0,2140694284.0
3046608.0,1145271068.0
417465.0,603731518.0
65628.0,1976065.0
98144.0,1199250113.0
37190.0,2313485084.0
117133.0,737678727.0
449323.0,713762887.0
1795297.0,616678458.0
2488670.0,2626895608.0
135282.0,1040123968.0
223485.0,1237233187.0
9849.0,2589955488.0
184147.0,706588286.0
979223.0,1039561598.0
2290929.0,1045025885.0
272721.0,707392205.0
458118.0,1097577309.0
1118524.0,1188087058.0
387794.0,1269671760.0
60468.0,1121789902.0
54343.0,854790067.0
2857394.0,1033298713.0
2609070.0,550353391.0
2495534.0,1301647863.0
693459.0,666496123.0
1160851.0,1058888301.0
2529409.0,968890544.0
13180.0,1148932135.0
279537.0,745308752.0
241437.0,2390374423.0
36245.0,1023373902.0
73333.0,1066430070.0
30419.0,1203712246.0
91607.0,834429411.0
48253.0,1334025125.0
9417.0,2424784351.0
9561.0,2860576561.0
1548930.0,1031974302.0
77799.0,870956829.0
3050619.0,1077097387.0
85417.0,870572126.0
69957.0,1065957815.0
1108715.0,745507844.0
65476.0,1439843026.0
311888.0,1076229255.0
2936482.0,536308962.0
135168.0,988120178.0
263744.0,48139320.0
329336.0,709570869.0
371926.0,526947702.0
2585814.0,984657498.0
10096.0,2625587472.0
28743.0,1035167975.0
2763549.0,1308151140.0
7965.0,1012063666.0
8345.0,1936746371.0
36196.0,708409955.0
2585818.0,1045321485.0
232645.0,1137937419.0
176938.0,1062127307.0
8058.0,423942190.0
867332.0,2627733874.0
203824.0,1442232.0
8739.0,23851012.0
66707.0,1038028908.0
9906.0,2972795249.0
9870.0,2897299934.0
36249.0,1018435877.0
263523.0,933587705.0
108858.0,2688563719.0
2700039.0,381985860.0
65611.0,1324130.0
30415.0,1193862099.0
435138.0,629956282.0
146810.0,612290098.0
32488.0,726523879.0
2857398.0,1241209685.0
1415580.0,3698322623.0
69293.0,446610788.0
88112.0,1028664229.0
269649.0,2022897225.0
272718.0,697605287.0
238744.0,508735381.0
591319.0,1755381167.0
102108.0,2723557075.0
64668.0,923340374.0
274074.0,1108262381.0
9157.0,1020310769.0
7897.0,2860575514.0
308565.0,998821601.0
394692.0,782654133.0
630652.0,1144104325.0
9940.0,2860496367.0
50954.0,2080972333.0
886794.0,977719362.0
383689.0,3435360.0
419612.0,2009177929.0
223853.0,1214331144.0
2571053.0,1313175980.0
54021.0,1211563692.0
72099.0,756296653.0
46167.0,2331324105.0
8168.0,630662671.0
33587.0,1348559958.0
2259667.0,1122772752.0
240480.0,685188279.0
254652.0,1043743207.0
2591259.0,707022484.0
238063.0,1011060766.0
27755.0,679897602.0
61643.0,614755631.0
44697.0,2547527059.0
2591255.0,692038436.0
198806.0,1229094286.0
396775.0,627628236.0
176013.0,1164831351.0
154577.0,488711344.0
90069.0,627818797.0
72095.0,788811301.0
37736.0,2172413.0
9330.0,2260631.0
72057.0,794792569.0
240825.0,397288650.0
435004.0,1680812362.0
287016.0,1151142299.0
8773.0,1557776103.0
9493.0,2683481473.0
34794.0,695644622.0
