ID,Total Length (bp)
33111.0,924089419.0
486065.0,949261181.0
4500.0,3736642145.0
34274.0,1595419128.0
152275.0,1021090201.0
183809.0,607093440.0
4170.0,471563096.0
2303035.0,592835783.0
4006.0,303684769.0
81970.0,164573762.0
2590455.0,1113920175.0
74823.0,1592934747.0
38942.0,719601623.0
267555.0,262630465.0
3726.0,402327938.0
34283.0,780950899.0
15945.0,5596586848.0
35974.0,220961086.0
379955.0,35166720.0
176265.0,1326731138.0
115915.0,441236512.0
49556.0,1278511736.0
2054765.0,683984780.0
4535.0,584134210.0
215227.0,2150148553.0
2768050.0,858558633.0
213007.0,2512356220.0
4628.0,752924351.0
549619.0,1122538268.0
316869.0,3545434078.0
1902783.0,399016331.0
285590.0,880719563.0
1835387.0,643856912.0
128191.0,371997538.0
20340.0,477340296.0
4443.0,2803480011.0
346999.0,437293135.0
89197.0,556397040.0
3414.0,1742421816.0
204149.0,311124790.0
301693.0,587834095.0
77586.0,266687832.0
175694.0,269408435.0
490840.0,710021870.0
102695.0,712275703.0
4460.0,2141607705.0
486073.0,971924710.0
213833.0,28630176.0
2594499.0,245347936.0
4516.0,1294872816.0
56040.0,720060616.0
172796.0,697909412.0
2086541.0,664628834.0
3562.0,493771890.0
56857.0,377833576.0
75806.0,765588432.0
157742.0,985987933.0
3673.0,296262545.0
660624.0,505501947.0
223100.0,3648003138.0
34314.0,539356670.0
97023.0,422321716.0
41882.0,281412074.0
78168.0,165656733.0
1842917.0,1197800981.0
2570596.0,779252927.0
136990.0,678650699.0
55513.0,671152441.0
3730.0,245550082.0
330168.0,177180559.0
106567.0,653630470.0
262936.0,309116026.0
90675.0,641356059.0
3884.0,546419622.0
4153.0,1716723822.0
217475.0,1328990366.0
3888.0,3920131294.0
278654.0,1154507455.0
2768046.0,767749503.0
1230916.0,557318901.0
332431.0,596584544.0
54456.0,105726031.0
97307.0,488920495.0
856890.0,693400501.0
137693.0,360390821.0
4565.0,159087195.0
2589444.0,1151891947.0
76963.0,376481474.0
41496.0,486754823.0
90454.0,873318302.0
96569.0,126426057.0
13443.0,1316577614.0
395290.0,222726871.0
56535.0,609739674.0
35924.0,387856047.0
386182.0,804056966.0
220113.0,837577910.0
241857.0,681995200.0
544730.0,373852675.0
29801.0,905004164.0
413952.0,190319782.0
193309.0,588472065.0
38727.0,1129857985.0
336972.0,4845081.0
2303050.0,651926524.0
1111766.0,2721839164.0
64480.0,620382890.0
191669.0,499767373.0
39899.0,2598314000.0
2303065.0,1013525307.0
29780.0,368775949.0
98039.0,137073209.0
857043.0,763190858.0
4120.0,13861310.0
3635.0,2188311125.0
746888.0,1960809755.0
146996.0,2670468074.0
71139.0,616051577.0
3981.0,1301404408.0
192012.0,1790643622.0
1282669.0,522715994.0
79376.0,1522290472.0
66387.0,406103086.0
4550.0,1684931674.0
224355.0,648117419.0
49622.0,464682895.0
4098.0,1741753706.0
4573.0,4110187043.0
105884.0,886131823.0
4212.0,1258364641.0
1234624.0,597339645.0
106626.0,232055149.0
329799.0,980345848.0
1142958.0,2272426397.0
243964.0,1262549439.0
499986.0,750735455.0
2589452.0,1359659208.0
44015.0,1694090375.0
32240.0,1272712484.0
49801.0,329325136.0
1840588.0,2999357698.0
561127.0,686228213.0
29817.0,13489124238.0
3760.0,207185081.0
241841.0,231897930.0
13748.0,100688548.0
398450.0,345534292.0
97693.0,767256822.0
60188.0,203686407.0
315349.0,1245020997.0
3816.0,347230236.0
130454.0,1353504219.0
455045.0,1194595883.0
888268.0,589166415.0
24962.0,381717924.0
86777.0,284511610.0
160371.0,2319038.0
142615.0,1228668275.0
56029.0,830473688.0
38872.0,642567197.0
38704.0,580833421.0
4082.0,867470226.0
396367.0,376965765.0
3823.0,535474323.0
3329.0,11961396284.0
150966.0,752878903.0
3755.0,246116696.0
71232.0,147320935.0
4588.0,4634136514.0
80379.0,3070910353.0
22666.0,477423239.0
184783.0,2823079964.0
3759.0,690105700.0
121720.0,2240736797.0
143172.0,1903528901.0
68527.0,275993979.0
50346.0,70889646.0
1245227.0,812379215.0
3486.0,2287612323.0
140873.0,412684279.0
225117.0,508550595.0
357465.0,2980240000.0
2589511.0,772611573.0
4227.0,1803193255.0
62890.0,724284658.0
4686.0,1187538024.0
13818.0,4822565590.0
45176.0,764972960.0
99814.0,8125603272.0
323111.0,914223778.0
29747.0,824423900.0
202998.0,402672765.0
69266.0,393150603.0
264416.0,424255505.0
41803.0,975849186.0
154761.0,2684453698.0
4091.0,2689351490.0
121554.0,161158903.0
1501231.0,233102919.0
4555.0,405732883.0
203008.0,653623504.0
298643.0,627977138.0
457184.0,72789535.0
167791.0,326365182.0
422564.0,2074797027.0
226012.0,497850103.0
272855.0,1618866837.0
107243.0,140791915.0
39358.0,684418865.0
3988.0,350621860.0
91518.0,1118670587.0
58934.0,603989347.0
29808.0,10237952243.0
56036.0,760972393.0
83154.0,711356724.0
1824557.0,1896676249.0
136217.0,581175068.0
2303059.0,548290955.0
118781.0,739803048.0
38722.0,563438595.0
3605.0,432755284.0
82011.0,3696589761.0
94328.0,1487023370.0
150636.0,591270798.0
157934.0,440319191.0
49314.0,794023491.0
91168.0,32338981.0
28526.0,720458090.0
347889.0,348971089.0
152421.0,347348880.0
3750.0,657696253.0
147272.0,540949507.0
130512.0,372993771.0
165716.0,647239177.0
1465301.0,1026915537.0
709039.0,631307653.0
39848.0,25466553.0
4045.0,3332577507.0
409507.0,218142408.0
329767.0,903239281.0
153875.0,797925904.0
292533.0,390949329.0
4222.0,661937708.0
2004446.0,753628709.0
310722.0,173431618.0
4543.0,1816949023.0
106616.0,235931848.0
3483.0,285932793.0
35878.0,1591331461.0
283872.0,7519203740.0
160685.0,735858963.0
263965.0,266104577.0
13469.0,10012101419.0
249548.0,326482466.0
108875.0,234691201.0
22663.0,296383220.0
2589462.0,592835783.0
94286.0,680177651.0
347893.0,415364017.0
315340.0,684052840.0
883134.0,1213273491.0
4217.0,1727363248.0
455430.0,2675925053.0
45834.0,936850355.0
458696.0,342579871.0
85864.0,1685228614.0
49169.0,549690105.0
330583.0,930509241.0
194712.0,1059895887.0
1471845.0,934220684.0
2249226.0,527895757.0
35883.0,735230855.0
97696.0,818672810.0
197604.0,2162788961.0
3765.0,711719955.0
99020.0,544169300.0
1711251.0,591117131.0
179682.0,1398323618.0
300844.0,528043444.0
1522114.0,12693684.0
200001.0,373914052.0
88036.0,212501708.0
113446.0,349027617.0
81982.0,263513148.0
74613.0,414437510.0
434248.0,536949264.0
3897.0,511488806.0
227691.0,2618653824.0
72658.0,189459748.0
644184.0,744915792.0
4182.0,340463922.0
218851.0,301979693.0
118713.0,1914301639.0
29722.0,520084113.0
91225.0,555144716.0
34286.0,670958353.0
1515725.0,211860844.0
51605.0,136679681.0
172013.0,224289561.0
1278906.0,300095683.0
452574.0,529915530.0
266420.0,210540771.0
170351.0,692445403.0
3225.0,349464154.0
3544.0,286008514.0
1088818.0,348733136.0
4530.0,307224746.0
3659.0,323986325.0
185202.0,2716517244.0
47621.0,1743386794.0
16719.0,620766650.0
33114.0,3215610539.0
252529.0,365180486.0
50273.0,724557807.0
2849020.0,762114881.0
90397.0,1486609408.0
1202731.0,992772932.0
301880.0,9463677832.0
136465.0,282329729.0
72917.0,326165195.0
165298.0,281703610.0
51240.0,526400920.0
38785.0,152957794.0
3860.0,8119118376.0
251587.0,441164816.0
13597.0,1385159111.0
308225.0,912182119.0
2303030.0,825143874.0
571359.0,342306570.0
4509.0,839914838.0
123599.0,874661.0
13217.0,556518223.0
106562.0,664501076.0
382117.0,1333083442.0
49390.0,568611505.0
216990.0,564011153.0
48106.0,430216894.0
34290.0,739119247.0
82095.0,1246374496.0
3735.0,253894500.0
34324.0,394897432.0
37425.0,325571646.0
118705.0,2093308743.0
224144.0,451676725.0
59289.0,234721433.0
3349.0,985624.0
157165.0,310488619.0
2898762.0,728989011.0
71622.0,27687690999.0
44588.0,3565323611.0
60419.0,725180808.0
103352.0,607126709.0
56867.0,250803610.0
434267.0,2237432707.0
4513.0,98055987.0
47602.0,1448113609.0
429701.0,503289430.0
4465.0,721748827.0
347529.0,765066052.0
2898757.0,957824389.0
93297.0,472412277.0
383670.0,745336181.0
79833.0,1615469127.0
80294.0,252900611.0
50002.0,836733871.0
330158.0,324496305.0
136614.0,1002422951.0
311941.0,40513496.0
388155.0,3663524.0
3900.0,392709951.0
216471.0,2955368221.0
99432.0,1658303964.0
122218.0,258763064.0
53908.0,1420917605.0
176248.0,2197487858.0
153324.0,225262187.0
1030150.0,689201487.0
56042.0,623191050.0
875672.0,828902572.0
57577.0,345990850.0
571348.0,548507773.0
115934.0,216212429.0
860199.0,1355010044.0
3871.0,523297923.0
29706.0,1522082065.0
561484.0,375939593.0
81964.0,114502747.0
97021.0,679499717.0
91201.0,1046143939.0
34316.0,519496103.0
54806.0,516469500.0
3707.0,933495403.0
334483.0,426159599.0
50005.0,809482135.0
77588.0,573218882.0
316732.0,1171678109.0
2018007.0,618346426.0
132459.0,978589990.0
34297.0,688404099.0
452569.0,544244681.0
137178.0,300729260.0
60118.0,771803013.0
3559.0,1594308297.0
375277.0,931146191.0
2768048.0,1277137406.0
138558.0,4551338685.0
4521.0,4531731679.0
87660.0,403978983.0
103355.0,570617295.0
1640472.0,688962380.0
2708596.0,3216878694.0
37645.0,240643616.0
1478275.0,468486355.0
75947.0,3446681275.0
40686.0,282582452.0
23029.0,302250854.0
3848.0,863568428.0
471148.0,473652249.0
171875.0,633851113.0
118699.0,2298938968.0
48387.0,119348994.0
87681.0,495128539.0
219892.0,429836287.0
1053395.0,3723434.0
132261.0,476794675.0
370305.0,688888040.0
3911.0,2034988852.0
50278.0,889470648.0
68872.0,962481565.0
253017.0,421451920.0
244311.0,1427905205.0
93780.0,818597070.0
34276.0,2182957963.0
3711.0,314865497.0
124943.0,261457759.0
474999.0,505373722.0
41228.0,1049386795.0
2071455.0,216705797.0
60698.0,744777467.0
82927.0,457335147.0
420342.0,2570125698.0
197124.0,393103628.0
34281.0,655376848.0
2915823.0,207009114.0
4298.0,725323136.0
78828.0,1064051384.0
115661.0,751917552.0
112615.0,3525773740.0
93977.0,733263510.0
81985.0,133063876.0
291940.0,796234690.0
219865.0,391897832.0
4483.0,5902718208.0
462830.0,369753424.0
87676.0,594528099.0
4537.0,22465362.0
3728.0,449668332.0
83862.0,10096520.0
39984.0,308311803.0
29729.0,1694437502.0
32119.0,2307496354.0
3435.0,912697600.0
3505.0,435914794.0
52824.0,1086987601.0
38596.0,433753969.0
4571.0,727305363.0
289637.0,1276270856.0
4366.0,263787800.0
884147.0,470358108.0
3818.0,2580199504.0
240906.0,1107144260.0
97729.0,2347514961.0
315347.0,688737104.0
113210.0,3927439990.0
35884.0,512990763.0
115627.0,1153032719.0
38733.0,1797847494.0
55363.0,1104189.0
1954239.0,818859589.0
2758712.0,507564953.0
2448454.0,510637391.0
48773.0,804232818.0
161112.0,456810926.0
49451.0,2365682703.0
28502.0,417460386.0
316814.0,4113231018.0
3821.0,648281402.0
55578.0,128321.0
3999.0,831537837.0
119954.0,256218469.0
176864.0,372715291.0
162769.0,252364908.0
4432.0,805101401.0
4225.0,1654553644.0
110835.0,607317615.0
168575.0,914769786.0
1181297.0,891077439.0
4138.0,489343149.0
2171973.0,817470045.0
160369.0,2628091.0
56031.0,616419230.0
2511006.0,339126720.0
74648.0,786105075.0
210143.0,317178409.0
99294.0,3303964928.0
499992.0,1511766959.0
13750.0,414621889.0
29803.0,441296019.0
289799.0,337615835.0
3469.0,2715377404.0
228658.0,623833342.0
279180.0,888699661.0
309804.0,265533993.0
70131.0,413289925.0
71365.0,178647359.0
78372.0,5598555559.0
182084.0,582948444.0
545371.0,364945498.0
2849586.0,1011385054.0
4096.0,2321584986.0
96939.0,500105807.0
29740.0,865024137.0
161865.0,1368173789.0
3983.0,292098240.0
4054.0,3355148547.0
512563.0,750866652.0
103489.0,903125783.0
2182728.0,339587529.0
481549.0,303365732.0
4424.0,1170557008.0
205691.0,739166392.0
92921.0,1477574977.0
103485.0,809993317.0
66385.0,426563229.0
325984.0,629184705.0
4058.0,115520.0
416197.0,298850376.0
4233.0,21621108629.0
345537.0,229211023.0
1567104.0,356957644.0
92480.0,649801261.0
483875.0,958908507.0
375276.0,354003814.0
102211.0,894303112.0
292385.0,667213145.0
34254.0,693337191.0
62751.0,12310876389.0
4498.0,67326644.0
158543.0,257862314.0
2768049.0,725526181.0
80265.0,1402725009.0
216487.0,1105326944.0
3649.0,369781828.0
55777.0,2678566086.0
2768045.0,674802793.0
3381.0,2147717938.0
153471.0,415529565.0
2303019.0,1398820599.0
1492262.0,184063902.0
3343.0,27602653187.0
379493.0,384769842.0
4283.0,1253041134.0
376710.0,665186956.0
110664.0,620371992.0
1053340.0,296616492.0
93759.0,377376943.0
48545.0,236770010.0
245335.0,388508077.0
880137.0,739500321.0
76578.0,394862746.0
41233.0,480227434.0
391730.0,300734812.0
43171.0,760456579.0
2589542.0,639465523.0
99658.0,504383062.0
875673.0,1207837434.0
58331.0,953298670.0
4519.0,3815965547.0
682313.0,790336793.0
42034.0,624287860.0
3670.0,656028354.0
153329.0,332062533.0
2303020.0,1069373744.0
746018.0,257692425.0
3906.0,80362707.0
64432.0,1514492808.0
1495044.0,926487586.0
109171.0,448248034.0
3870.0,450972408.0
79835.0,545468938.0
352370.0,192817588.0
183260.0,203051200.0
34317.0,545184893.0
888065.0,259056690.0
50765.0,1791703142.0
3438.0,959572790.0
77062.0,339212153.0
170927.0,436647751.0
199627.0,2799276919.0
445678.0,695075751.0
79760.0,316591290.0
43335.0,416960588.0
3691.0,414184750.0
34280.0,1190210753.0
236973.0,472704423.0
57932.0,529403557.0
219868.0,370257752.0
2690240.0,608407531.0
240450.0,732531281.0
200316.0,1222768627.0
4536.0,395534265.0
39631.0,4701626.0
33127.0,163261997.0
100296.0,673403748.0
1711299.0,590072034.0
44685.0,2028856204.0
2798557.0,894468950.0
37690.0,303066955.0
1000413.0,665887899.0
140636.0,275217579.0
151071.0,409258346.0
159386.0,1365272.0
50462.0,4784311.0
48386.0,1258994547.0
117167.0,550740060.0
1920719.0,346615030.0
65561.0,352864971.0
263653.0,293602312.0
80288.0,229192748.0
13055.0,601360774.0
